date,Alice,Bob,Chris,Dave,Fred,George,Helen,Ivan,Jack,Kelly,Linda,Meg,Noah,Oscar,Peter,Quinn
12-08-15,0,0,0,0,0,0,32,0,33,0,0,0,0,32,0,0
12-08-25,0,0,0,32,0,0,0,0,32,0,0,0,0,0,0,0
12-08-35,0,32,0,0,0,0,0,0,0,0,0,0,0,32,0,0
12-08-45,0,0,0,32,0,0,0,0,0,0,0,0,0,32,0,0
12-08-55,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0
12-09-05,0,34,0,32,0,0,0,0,0,0,0,0,0,33,0,0
12-09-15,0,36,0,34,0,0,0,0,0,0,0,0,0,33,0,0
12-09-25,0,32,0,32,0,0,0,0,0,0,0,0,0,33,0,0
12-09-45,0,32,0,0,0,0,0,0,0,0,0,0,0,32,0,0
12-09-55,0,37,0,0,0,0,0,0,0,0,0,0,0,32,0,0
12-10-15,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-10-25,0,0,0,0,0,0,32,0,0,0,0,0,0,32,0,0
12-10-35,0,0,0,0,0,0,32,0,0,0,0,0,0,32,0,0
12-10-45,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
12-11-25,0,32,0,0,0,0,0,0,0,0,0,0,0,32,0,0
12-11-35,0,0,0,0,0,0,0,0,0,0,0,0,32,0,32,0
12-11-55,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
12-12-05,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0
12-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
12-13-35,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
12-13-45,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
12-14-45,0,39,0,0,0,0,0,0,0,0,0,0,0,0,33,0
12-14-55,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-15-45,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
12-18-15,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-18-25,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-18-55,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-19-55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
12-20-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
12-20-35,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0
12-20-45,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-21-05,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0
12-21-55,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0
12-22-05,0,32,0,37,0,0,0,0,0,0,0,0,0,37,0,0
12-22-15,0,0,0,0,0,32,0,0,35,0,0,0,0,0,0,0
12-22-25,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
12-22-35,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
12-22-45,0,0,0,0,0,35,0,0,32,0,0,0,0,0,0,0
12-22-55,0,0,0,0,0,33,0,0,33,0,0,0,0,0,0,0
12-23-15,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
12-23-25,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0
12-23-35,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
12-23-45,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
12-23-55,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
12-24-05,0,0,0,0,0,36,0,0,32,0,0,0,0,0,0,0
12-24-15,0,0,0,0,0,36,0,0,36,0,0,0,0,0,0,0
12-24-25,0,0,0,0,0,36,0,0,33,0,0,0,0,0,0,0
12-24-35,0,0,0,0,0,36,0,0,34,0,0,0,0,0,0,0
12-24-45,0,0,0,0,0,37,0,0,32,0,0,0,42,0,0,0
12-24-55,0,0,0,0,0,36,0,0,32,0,0,0,44,0,0,0
12-25-05,0,0,0,0,0,36,0,0,33,0,0,0,44,0,0,0
12-25-15,0,0,0,0,0,36,0,0,32,0,0,0,43,0,0,0
12-25-25,0,0,0,0,0,36,32,0,0,0,0,0,43,0,0,0
12-25-35,0,0,0,0,0,36,0,0,33,0,0,0,43,0,0,0
12-25-45,0,0,0,0,0,35,32,0,32,0,0,0,43,0,0,0
12-25-55,0,0,0,0,0,36,32,0,33,0,0,0,44,0,0,0
12-26-05,0,0,0,0,0,36,0,0,33,0,0,0,43,0,0,0
12-26-15,0,0,0,0,0,36,0,0,34,0,0,0,43,0,0,0
12-26-25,0,0,0,0,0,35,0,0,32,0,0,0,44,0,0,0
12-26-35,0,0,0,0,0,36,32,0,32,0,0,0,43,0,0,0
12-26-45,0,0,0,0,0,36,0,0,33,0,0,0,32,0,0,0
12-26-55,0,0,0,0,0,38,0,0,33,0,0,0,0,0,0,0
12-27-05,0,0,0,0,0,38,0,0,32,0,0,0,0,0,0,0
12-27-15,0,0,0,0,0,38,0,0,32,0,0,0,0,0,0,0
12-27-25,0,0,0,0,0,38,0,0,32,0,0,0,0,0,0,0
12-27-35,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0
12-27-45,0,0,0,0,0,38,33,0,0,0,0,0,0,0,0,0
12-27-55,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0
12-28-05,0,0,0,0,0,38,32,0,32,0,0,0,0,0,0,0
12-28-15,0,0,0,0,0,38,32,0,32,0,0,0,0,0,0,0
12-28-25,0,0,0,0,0,38,32,0,32,0,0,0,0,0,0,0
12-28-35,0,0,0,0,0,38,33,0,32,0,0,0,0,0,0,0
12-28-45,0,0,0,0,0,38,43,0,32,0,0,0,0,0,0,0
12-28-55,0,0,0,0,0,38,41,0,32,0,0,0,0,0,0,0
12-29-05,0,0,0,0,0,38,34,0,32,0,0,0,0,32,0,0
12-29-15,0,0,0,0,0,38,32,0,32,0,0,0,0,35,0,0
12-29-25,0,0,0,0,0,38,33,0,32,0,0,0,0,38,0,0
12-29-35,0,0,0,0,0,38,33,0,0,0,0,0,0,34,0,0
12-29-45,0,0,0,0,0,38,33,0,0,0,0,0,0,0,0,0
12-29-55,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0
12-30-05,0,0,0,0,0,37,32,0,0,0,0,0,0,0,0,0
12-30-15,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0
12-30-25,0,0,0,0,0,38,33,0,32,0,0,0,0,0,0,0
12-30-35,0,0,0,0,0,38,42,0,0,0,0,0,0,0,0,0
12-30-45,0,0,0,0,0,38,39,34,0,0,0,0,0,32,0,0
12-30-55,0,0,0,0,0,38,35,0,32,0,0,0,0,0,0,0
12-31-05,0,0,0,0,0,38,33,0,0,0,0,0,0,0,0,0
12-31-15,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0
12-31-25,0,0,0,0,0,38,32,0,0,0,0,0,0,33,0,0
12-31-35,0,0,0,0,0,38,33,0,0,0,0,0,0,0,0,0
12-31-45,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0
12-31-55,0,0,0,0,0,38,32,0,0,0,0,0,0,0,0,0
12-32-05,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0
12-32-15,0,0,0,0,0,38,0,0,33,0,0,0,0,0,0,0
12-32-25,0,0,0,0,0,38,0,0,32,0,0,0,0,0,0,0
12-32-35,0,0,0,0,0,38,32,0,0,0,0,0,0,0,0,0
12-32-45,0,0,0,0,0,38,33,0,0,0,0,0,0,0,0,0
12-32-55,0,0,0,0,0,38,0,0,33,0,0,0,0,32,0,0
12-33-05,0,0,0,0,0,38,0,0,33,0,0,0,0,0,0,0
12-33-15,0,0,0,0,0,38,0,0,33,0,0,0,0,32,0,0
12-33-25,0,0,0,0,0,38,32,0,33,0,0,0,0,0,0,0
12-33-35,0,0,0,0,0,38,32,0,0,0,0,0,0,0,0,0
12-33-45,0,0,0,0,0,38,33,0,0,0,0,0,0,36,0,0
12-33-55,0,0,0,0,0,38,32,0,0,0,34,0,0,34,0,0
12-34-05,0,0,0,0,0,37,0,0,0,0,33,0,0,33,0,0
12-34-15,0,0,0,0,0,37,32,0,32,0,0,0,0,33,0,0
12-34-25,0,0,0,0,0,37,36,0,34,0,0,0,0,33,0,0
12-34-35,0,0,0,0,0,38,33,0,33,0,0,0,0,35,0,0
12-34-45,0,0,0,0,0,36,33,0,0,0,0,0,0,40,0,0
12-34-55,0,0,0,0,0,34,0,0,0,0,0,0,0,42,0,0
12-35-05,0,0,0,0,0,33,32,32,0,0,0,0,0,43,0,0
12-35-15,0,0,0,0,0,33,0,34,0,0,0,0,0,43,0,0
12-35-25,0,0,0,0,0,33,0,0,0,0,0,0,0,42,0,0
12-35-35,0,0,0,0,0,34,0,0,0,0,0,0,0,41,0,0
12-35-45,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
12-35-55,0,32,0,0,0,33,0,0,34,0,0,0,0,43,0,0
12-36-05,0,0,0,0,0,33,0,0,0,0,0,0,0,42,0,0
12-36-15,0,36,0,0,0,33,0,0,32,0,0,0,0,43,0,0
12-36-25,0,33,0,0,0,33,0,0,32,0,0,0,0,43,0,0
12-36-35,0,32,0,0,0,33,0,0,0,0,0,0,0,43,0,0
12-36-45,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
12-36-55,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
12-37-05,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
12-37-15,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
12-37-25,0,0,0,0,0,33,0,0,0,0,0,0,0,42,0,0
12-37-35,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
12-37-45,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
12-37-55,0,0,0,0,0,33,0,0,32,0,0,0,0,43,0,0
12-38-05,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
12-38-15,0,0,0,0,0,33,0,0,33,0,0,0,0,43,0,0
12-38-25,0,0,0,0,0,33,0,0,32,0,0,0,0,43,0,0
12-38-35,0,0,0,0,0,33,0,0,32,0,0,0,0,43,0,0
12-38-45,0,0,0,0,0,33,0,0,37,0,0,0,0,43,0,0
12-38-55,0,0,0,0,0,33,0,0,38,0,0,0,0,43,0,0
12-39-05,0,0,0,0,0,34,0,0,33,0,0,0,0,43,0,0
12-39-15,0,0,0,0,0,34,0,0,32,0,0,0,0,43,0,0
12-39-25,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
12-39-35,0,0,0,0,0,34,0,0,0,0,0,0,0,44,0,0
12-39-45,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
12-39-55,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
12-40-05,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
12-40-15,0,0,0,0,0,34,0,0,33,0,0,0,0,42,0,0
12-40-25,0,0,0,0,0,34,0,0,32,0,0,0,0,43,0,0
12-40-35,0,0,0,0,0,33,0,0,32,0,0,0,0,43,36,0
12-40-45,0,0,0,0,0,34,0,0,0,0,0,0,0,42,0,0
12-40-55,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
12-41-05,0,0,0,0,0,33,0,0,0,0,0,0,0,44,0,0
12-41-15,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
12-41-25,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
12-41-35,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
12-41-45,0,0,0,0,0,33,0,0,32,0,0,0,0,43,0,0
12-41-55,0,0,0,0,0,33,0,0,32,0,0,0,0,43,0,0
12-42-05,0,0,0,0,0,33,0,0,0,0,0,0,0,42,0,0
12-42-15,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
12-42-25,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
12-42-35,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
12-42-45,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
12-42-55,0,0,0,0,0,33,32,0,0,0,0,0,0,44,0,0
12-43-05,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
12-43-15,0,0,0,0,0,33,0,0,0,0,0,0,0,44,0,0
12-43-25,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
12-43-35,0,0,0,0,0,34,0,0,0,0,0,0,0,44,0,0
12-43-45,0,0,0,0,0,34,0,0,0,0,0,0,0,42,0,0
12-43-55,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
12-44-05,0,0,0,0,0,34,0,0,0,0,0,0,0,42,0,0
12-44-15,0,0,0,0,0,34,0,0,0,0,0,0,0,44,0,0
12-44-25,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
12-44-35,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
12-44-45,0,0,0,0,0,33,0,0,0,0,0,0,0,42,0,0
12-44-55,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
12-45-05,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
12-45-15,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
12-45-25,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
12-45-35,0,0,0,0,0,34,0,0,0,0,0,0,0,44,0,0
12-45-45,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
12-45-55,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
12-46-05,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
12-46-15,0,0,0,0,0,34,0,0,0,0,0,0,0,44,0,0
12-46-25,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
12-46-35,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
12-46-45,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
12-46-55,0,0,0,0,0,34,0,0,0,0,0,0,0,42,0,0
12-47-05,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
12-47-15,0,0,0,32,0,34,0,0,0,0,0,0,0,43,0,0
12-47-25,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
12-47-35,0,0,0,32,0,34,0,0,0,0,0,0,0,43,0,0
12-47-45,0,0,0,34,0,34,0,0,0,0,0,0,0,44,0,0
12-47-55,0,0,0,32,0,34,0,0,0,0,0,0,0,43,0,0
12-48-05,0,0,0,0,0,34,0,0,0,0,0,0,0,42,0,0
12-48-15,0,0,0,0,0,34,0,0,0,0,0,0,0,44,0,0
12-48-25,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
12-48-35,0,0,0,0,0,34,0,0,0,0,0,0,0,44,0,0
12-48-45,0,0,0,0,0,34,32,0,0,0,0,0,0,44,0,0
12-48-55,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
12-49-05,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
12-49-15,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
12-49-25,0,0,0,0,0,34,0,0,32,0,0,0,0,43,0,0
12-49-35,0,0,0,0,0,34,32,0,0,0,0,0,0,43,0,0
12-49-45,0,0,0,0,0,34,33,0,0,0,0,0,0,43,0,0
12-49-55,0,0,0,0,0,34,32,0,0,0,0,0,0,43,0,0
12-50-05,0,0,0,0,0,33,32,0,0,0,0,0,0,43,0,0
12-50-15,0,0,0,0,0,34,0,0,0,0,0,0,0,42,0,0
12-50-25,0,0,0,0,0,34,0,0,0,0,0,0,0,42,0,0
12-50-35,0,0,0,0,0,34,32,0,0,0,0,0,0,43,0,0
12-50-45,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
12-50-55,0,0,0,0,0,34,33,0,0,0,0,0,0,43,0,0
12-51-05,0,0,0,0,0,34,33,0,0,0,0,0,0,43,0,0
12-51-15,0,0,0,0,0,34,34,0,0,0,0,0,0,44,0,0
12-51-25,0,0,0,0,0,34,33,0,0,0,0,0,0,43,0,0
12-51-35,0,0,0,0,0,34,33,0,0,0,0,0,0,43,0,0
12-51-45,0,0,0,32,0,34,0,0,32,0,0,0,0,42,0,0
12-51-55,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
12-52-05,0,0,0,0,0,34,32,0,0,0,0,0,0,43,0,0
12-52-15,0,0,0,0,0,34,0,0,0,0,0,0,0,42,0,0
12-52-25,0,0,0,0,0,34,32,0,0,0,0,0,0,43,0,0
12-52-35,0,32,0,0,0,34,32,0,0,0,0,0,0,44,0,0
12-52-45,0,0,0,0,0,34,0,0,33,0,0,0,0,42,0,0
12-52-55,0,32,0,0,0,33,33,0,32,0,0,0,0,42,0,0
12-53-05,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
12-53-15,0,0,0,0,0,34,32,0,0,0,0,0,0,43,0,0
12-53-25,0,0,0,0,0,34,0,0,0,0,0,0,0,42,0,0
12-53-35,0,0,0,0,0,34,0,0,32,0,0,0,0,42,0,0
12-53-45,0,0,0,0,0,34,0,0,0,0,0,0,0,42,0,0
12-53-55,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
12-54-05,0,0,0,0,0,33,0,0,0,0,0,0,0,42,0,0
12-54-15,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
12-54-25,0,0,0,0,0,33,0,0,0,0,0,0,0,44,0,0
12-54-35,0,0,0,0,0,33,0,0,0,0,0,0,0,42,0,0
12-54-45,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
12-54-55,0,0,0,0,0,33,0,0,0,0,0,0,0,42,0,0
12-55-05,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
12-55-15,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
12-55-25,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
12-55-35,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
12-55-45,0,0,0,0,0,34,0,0,0,0,0,0,0,42,0,0
12-55-55,0,0,0,0,0,34,0,0,0,0,0,0,0,42,0,0
12-56-05,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
12-56-15,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
12-56-25,0,0,0,0,0,34,0,0,0,0,0,0,0,42,0,0
12-56-35,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
12-56-45,0,0,0,0,0,33,0,0,0,0,0,0,0,42,0,0
12-56-55,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
12-57-05,0,0,0,32,0,34,0,0,0,0,0,0,0,43,0,0
12-57-15,0,0,0,0,0,34,0,0,0,0,0,0,0,42,0,0
12-57-25,0,0,0,0,0,34,32,0,0,0,0,0,0,43,0,0
12-57-35,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
12-57-45,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
12-57-55,0,0,0,0,0,34,0,0,0,0,0,0,0,42,0,0
12-58-05,0,0,0,0,0,34,0,0,0,0,0,0,0,42,0,0
12-58-15,0,0,0,0,0,33,0,0,0,0,0,0,0,42,0,0
12-58-25,0,0,0,0,0,33,0,0,0,0,0,0,0,44,0,0
12-58-35,0,0,0,0,0,33,0,0,32,0,0,0,0,43,0,0
12-58-45,0,0,0,0,0,33,0,0,0,0,0,0,0,42,0,0
12-58-55,0,0,0,0,0,34,0,0,0,0,0,0,0,42,0,0
12-59-05,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
12-59-15,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
12-59-25,0,0,0,0,0,34,33,0,0,0,0,0,0,43,0,0
12-59-35,0,0,0,0,0,34,0,0,0,0,0,0,0,42,0,0
12-59-45,0,0,0,0,0,34,0,0,0,0,32,0,0,42,0,0
12-59-55,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
13-00-05,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
13-00-15,0,0,0,0,0,34,0,0,32,0,0,0,0,44,0,0
13-00-25,0,0,0,0,0,34,0,0,0,0,0,0,0,42,0,0
13-00-35,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
13-00-45,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
13-00-55,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
13-01-05,0,0,0,0,0,33,0,0,33,0,0,0,0,43,0,0
13-01-15,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
13-01-25,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
13-01-35,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
13-01-45,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
13-01-55,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
13-02-05,0,0,0,0,0,33,0,0,0,0,0,0,0,42,0,0
13-02-15,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
13-02-25,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
13-02-35,0,0,0,0,0,33,0,0,0,0,0,0,0,42,0,0
13-02-45,0,0,0,0,0,34,0,0,0,0,37,0,0,43,0,0
13-02-55,0,0,0,0,0,34,0,0,0,0,33,0,0,43,0,0
13-03-05,0,0,0,0,0,34,0,0,0,0,0,0,0,42,0,0
13-03-15,0,0,0,0,0,34,0,0,0,0,0,0,0,44,0,0
13-03-25,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
13-03-35,0,0,0,0,0,34,0,0,0,0,0,0,0,42,0,0
13-03-45,0,0,0,0,0,34,32,0,32,0,0,0,0,42,0,0
13-03-55,0,0,0,0,0,34,0,0,33,0,0,0,0,44,0,0
13-04-05,0,0,0,0,0,34,32,0,33,0,0,0,0,44,0,0
13-04-15,0,0,0,0,0,33,0,0,0,0,0,0,0,43,0,0
13-04-25,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0
13-04-35,0,0,0,0,0,34,0,0,32,0,0,0,0,42,0,0
13-04-45,0,0,0,0,0,34,0,0,32,0,0,0,0,43,0,0
13-04-55,0,0,0,0,0,34,0,0,32,0,0,0,0,33,0,0
13-05-05,0,0,0,0,0,34,0,0,0,0,33,0,0,32,0,0
13-05-15,0,0,0,0,0,34,0,0,0,0,0,0,0,32,0,0
13-05-25,0,0,0,0,0,34,0,0,0,0,0,0,0,32,0,0
13-05-35,0,0,0,0,0,34,0,0,0,0,0,0,0,32,0,0
13-05-45,0,0,0,0,0,34,0,0,0,0,0,0,0,32,0,0
13-05-55,0,0,0,0,0,34,0,0,0,0,0,0,0,32,0,0
13-06-05,0,0,0,0,0,34,0,0,0,0,0,0,0,32,0,0
13-06-15,0,0,0,0,0,34,32,0,0,0,0,0,0,32,0,0
13-06-25,0,0,0,0,0,34,0,0,0,0,0,0,0,32,0,0
13-06-35,0,0,0,0,0,35,32,0,0,0,0,0,0,32,0,0
13-06-45,0,0,0,0,0,34,0,0,0,0,0,0,0,32,0,0
13-06-55,0,0,0,0,0,35,0,0,0,0,0,0,0,32,0,0
13-07-05,0,0,0,0,0,34,0,0,0,0,0,0,0,32,42,0
13-07-15,0,0,0,0,0,35,0,0,0,0,0,0,0,32,47,0
13-07-25,0,0,0,0,0,36,0,0,0,0,0,0,0,35,48,0
13-07-35,0,0,0,0,0,36,0,0,0,0,0,0,0,35,47,0
13-07-45,0,0,0,0,0,35,32,0,0,0,0,0,0,35,47,0
13-07-55,0,0,0,0,0,36,0,0,0,0,0,0,0,35,47,0
13-08-05,0,0,0,0,0,35,32,0,0,0,0,0,0,35,48,0
13-08-15,0,0,0,0,0,35,0,0,32,0,0,0,0,35,47,0
13-08-25,0,0,0,0,0,36,0,0,34,0,0,0,0,35,47,0
13-08-35,0,0,0,0,0,36,33,0,0,0,0,0,0,35,47,0
13-08-45,0,0,0,0,0,36,32,0,0,0,0,0,0,35,48,0
13-08-55,0,0,0,0,0,35,0,0,0,0,0,0,0,35,47,0
13-09-05,0,0,0,0,0,35,0,0,0,0,0,0,0,36,48,0
13-09-15,0,0,0,0,0,35,0,0,0,0,0,0,0,35,47,0
13-09-25,0,0,0,0,0,35,0,0,0,0,0,0,0,34,47,0
13-09-35,0,0,0,0,0,35,0,0,0,0,0,0,0,34,47,0
13-09-45,0,0,0,32,0,36,0,0,0,0,0,0,0,36,48,0
13-09-55,0,0,0,32,0,36,0,0,0,0,0,0,0,35,47,0
13-10-05,0,0,0,0,0,35,0,0,0,0,0,0,0,36,47,0
13-10-15,0,0,0,32,0,36,32,0,0,0,0,0,0,36,47,0
13-10-25,0,0,0,0,0,35,0,0,0,0,0,0,0,35,47,0
13-10-35,0,0,0,0,0,36,0,0,0,0,0,0,0,35,47,0
13-10-45,0,0,0,32,0,35,0,0,0,0,0,0,0,36,47,0
13-10-55,0,0,0,0,0,35,0,0,0,0,0,0,0,35,47,0
13-11-05,0,0,0,0,0,36,0,0,0,0,0,0,0,36,47,0
13-11-15,0,0,0,0,0,36,0,0,0,0,0,0,0,37,48,0
13-11-25,0,0,0,32,0,36,33,0,0,0,0,0,0,37,48,0
13-11-35,0,0,0,0,0,35,34,0,0,0,0,0,0,36,48,0
13-11-45,0,0,0,0,0,36,0,0,0,0,0,0,0,36,47,0
13-11-55,0,0,0,0,0,35,32,0,0,0,0,0,0,36,47,0
13-12-05,0,0,0,33,0,35,0,0,0,0,0,0,0,35,48,0
13-12-15,0,0,0,32,0,35,0,0,0,0,0,0,0,36,48,0
13-12-25,0,0,0,0,0,36,0,0,0,0,0,0,0,36,48,0
13-12-35,0,33,0,0,0,36,0,0,0,0,0,0,0,36,48,0
13-12-45,0,33,0,0,0,36,33,0,0,0,0,0,0,36,48,0
13-12-55,0,34,0,32,0,35,33,0,0,0,0,0,0,36,48,0
13-13-05,0,33,0,32,0,36,32,0,0,0,0,0,0,36,48,0
13-13-15,0,0,0,0,0,36,36,0,0,0,0,0,0,36,48,0
13-13-25,0,32,0,0,0,35,37,0,0,0,0,0,0,36,47,0
13-13-35,0,33,0,0,0,36,32,0,0,0,0,0,0,36,48,0
13-13-45,0,33,0,0,0,36,36,0,0,0,0,0,0,36,48,0
13-13-55,0,32,0,0,0,36,34,0,0,0,0,0,0,36,48,0
13-14-05,0,33,0,0,0,34,0,0,0,0,0,0,0,36,48,0
13-14-15,0,32,0,0,0,36,32,0,0,0,33,0,0,37,48,0
13-14-25,0,32,0,0,0,36,34,0,0,0,33,0,0,36,48,0
13-14-35,0,33,0,0,0,36,33,0,0,0,32,0,0,36,48,0
13-14-45,0,35,0,0,0,36,0,0,0,0,0,0,0,36,48,0
13-14-55,0,37,0,0,0,35,33,0,0,0,0,0,0,37,48,0
13-15-05,0,40,0,0,0,36,0,0,0,0,0,0,0,39,48,0
13-15-15,0,35,0,0,0,36,0,0,0,0,0,0,0,35,48,0
13-15-25,0,34,0,0,0,36,0,0,0,0,0,0,0,35,48,0
13-15-35,0,34,0,0,0,36,0,0,0,0,0,0,0,34,48,0
13-15-45,0,34,0,0,0,36,0,0,0,0,34,0,0,35,48,0
13-15-55,0,34,0,0,0,36,0,0,0,0,34,0,0,36,47,0
13-16-05,0,33,0,0,0,36,0,0,0,0,36,0,0,35,48,0
13-16-15,0,34,0,0,0,36,0,0,0,0,32,0,0,35,47,0
13-16-25,0,34,0,0,0,36,0,0,0,0,0,0,0,35,48,0
13-16-35,0,34,0,0,0,36,0,0,0,0,37,0,0,36,48,0
13-16-45,0,33,0,0,0,36,0,0,0,0,34,0,0,35,48,0
13-16-55,0,34,0,0,0,35,0,0,0,0,0,0,0,34,48,0
13-17-05,0,34,0,0,0,36,0,0,0,0,0,0,0,36,48,0
13-17-15,0,35,0,0,0,36,0,0,0,0,0,0,0,36,48,0
13-17-25,0,34,0,0,0,36,0,0,0,0,33,0,0,37,48,0
13-17-35,0,36,0,0,0,37,0,0,0,0,0,0,0,33,48,0
