date,Alice,Bob,Chris,Dave,Eliza,Fred,George,Helen,Jack,Kelly,Linda,Meg,Noah,Oscar,Peter,Quinn
11-18-25,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0
11-19-05,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
11-19-35,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0
11-19-45,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0
11-20-05,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
11-20-35,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
11-21-35,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0
11-22-05,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
11-22-15,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0
11-22-35,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
11-22-45,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
11-22-55,0,0,31,0,0,0,0,0,0,0,0,0,0,32,0,0
11-23-05,0,0,31,0,0,0,0,0,0,0,33,0,0,31,0,0
11-23-15,0,29,30,0,0,0,0,0,0,0,0,0,0,30,0,0
11-23-25,0,0,34,0,0,0,0,0,0,0,0,0,0,32,0,0
11-23-35,0,31,40,30,0,0,0,0,0,0,0,0,0,34,30,0
11-23-45,0,36,31,34,0,29,0,0,0,0,41,0,0,42,33,0
11-23-55,0,32,33,29,0,31,31,0,0,0,45,0,0,36,31,0
11-24-05,0,0,29,0,0,0,0,0,0,0,0,0,0,31,0,0
11-24-15,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
11-24-25,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
11-24-35,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0
11-24-45,0,0,36,29,0,0,32,0,0,0,0,0,0,0,0,0
11-24-55,0,0,31,30,0,0,36,0,0,0,0,0,0,29,0,0
11-25-05,0,0,29,29,0,0,30,0,0,0,0,0,0,0,0,0
11-25-15,0,0,30,30,0,0,33,0,0,0,0,0,0,36,0,0
11-25-35,0,0,32,31,0,0,0,0,0,0,0,0,0,0,0,0
11-26-05,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
11-26-15,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
11-26-25,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
11-26-35,0,0,0,31,0,0,39,0,0,0,0,0,0,0,0,0
11-26-45,0,33,30,0,0,0,30,0,0,0,0,0,0,0,0,0
11-26-55,0,40,0,0,0,0,30,0,0,0,0,0,0,0,0,0
11-27-25,0,0,0,31,0,0,0,0,0,0,0,0,0,34,0,0
11-27-45,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
11-27-55,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
11-28-05,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
11-28-15,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
11-28-25,0,0,32,31,0,0,0,0,0,0,0,0,0,33,0,0
11-28-35,0,0,0,30,0,0,29,0,0,0,0,0,0,36,0,0
11-28-45,0,0,29,0,0,0,0,0,0,0,0,0,0,35,0,0
11-28-55,0,0,32,0,0,0,29,0,0,0,0,0,0,34,0,0
11-29-05,0,0,0,0,0,0,29,0,0,0,0,0,0,31,0,0
11-29-15,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
11-29-25,0,0,30,0,0,0,29,0,0,0,0,0,0,30,0,0
11-29-35,0,0,31,0,0,0,33,0,0,0,0,0,0,0,0,0
11-29-45,0,0,30,31,0,29,31,0,0,0,0,0,0,33,0,0
11-29-55,0,0,31,31,0,0,32,0,0,0,0,0,0,29,0,0
11-30-05,0,0,34,30,0,0,0,0,0,0,0,0,0,34,0,0
11-30-15,0,0,0,36,0,30,39,0,0,0,0,0,0,40,32,0
11-30-25,0,0,0,0,0,32,33,30,0,0,0,0,0,36,31,0
11-30-35,0,0,0,31,0,35,31,0,0,0,0,0,0,0,0,0
11-30-45,0,0,0,35,0,32,0,0,0,0,0,0,0,0,0,0
11-30-55,0,0,0,31,0,34,0,0,0,0,0,0,0,0,0,0
11-31-05,0,0,0,31,0,33,0,0,0,0,0,0,32,0,0,0
11-31-15,0,0,30,32,0,32,31,0,0,0,0,0,0,0,0,0
11-31-25,0,0,0,31,0,34,33,0,0,0,0,0,0,32,0,0
11-31-35,0,33,34,38,0,32,0,33,0,0,0,0,0,30,0,0
11-31-45,0,0,34,37,0,30,0,0,0,0,0,0,0,0,0,0
11-31-55,0,0,29,34,0,32,0,0,0,0,0,0,0,0,0,0
11-32-05,0,0,0,41,0,33,0,0,0,0,0,0,0,0,0,0
11-32-15,0,0,30,31,0,32,0,0,0,0,0,0,0,0,0,0
11-32-25,0,0,32,34,0,30,29,0,0,0,0,0,0,30,0,0
11-32-35,0,0,32,48,0,32,33,0,0,0,0,0,0,30,0,0
11-32-45,0,0,34,51,0,32,31,31,0,0,0,0,0,0,0,0
11-32-55,0,0,40,33,0,34,32,0,0,0,0,0,0,32,0,0
11-33-05,0,0,31,0,0,32,32,0,0,0,0,0,0,0,0,0
11-33-15,0,0,32,40,0,33,0,0,0,0,0,0,0,0,0,0
11-33-25,0,0,0,34,0,32,30,0,0,0,0,0,0,32,0,0
11-33-35,0,0,33,32,0,32,31,0,0,0,0,0,0,32,0,38
11-33-45,0,32,0,0,37,0,0,0,0,0,0,0,0,0,47,0
11-33-55,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0
11-36-05,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0
11-36-15,0,35,0,0,0,0,33,0,0,0,0,0,30,33,0,0
11-36-25,0,36,0,0,0,0,35,0,0,0,0,0,0,32,0,0
11-36-35,0,56,0,0,0,0,36,0,0,0,0,0,0,34,29,0
11-36-45,0,52,0,0,0,0,34,0,0,0,0,0,0,29,0,0
11-36-55,0,49,0,0,0,0,0,0,0,0,0,0,0,30,0,0
11-37-05,0,51,0,0,0,0,29,0,0,0,0,0,0,0,0,0
11-37-15,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-37-25,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-37-35,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-37-45,0,51,0,0,0,0,0,0,0,0,0,0,0,32,0,0
11-37-55,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-38-05,0,51,32,0,0,0,0,0,0,0,0,0,0,30,0,0
11-38-15,0,46,32,0,0,0,31,0,0,0,0,0,0,37,0,0
11-38-25,0,56,29,0,0,0,33,0,0,0,0,0,0,33,0,0
11-38-35,0,58,0,0,0,0,31,0,0,0,0,0,0,31,0,0
11-38-45,0,37,50,0,0,0,0,0,0,0,0,0,0,0,0,0
11-38-55,0,33,30,0,0,0,0,0,0,0,0,0,0,30,0,0
11-39-05,0,37,31,0,0,0,0,0,0,0,0,0,0,34,0,0
11-39-15,0,34,32,0,0,0,0,0,0,0,0,0,0,0,0,0
11-39-25,0,36,34,29,0,0,0,0,0,0,0,0,0,0,0,0
11-39-35,0,36,35,31,0,0,0,0,0,0,0,0,0,0,0,0
11-39-45,0,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0
11-39-55,0,30,31,0,0,0,0,0,0,0,0,0,0,29,0,0
11-40-05,0,35,34,34,0,30,0,0,0,0,37,0,0,31,0,0
11-40-15,0,36,37,34,0,0,0,0,0,0,39,0,0,0,0,0
11-40-25,0,33,0,0,0,0,32,0,0,0,34,0,0,0,0,0
11-40-35,0,33,0,0,0,0,0,0,0,0,34,0,0,31,0,0
11-40-45,0,34,0,0,0,0,0,0,0,0,39,0,0,0,29,0
11-40-55,0,34,0,0,0,0,32,0,0,0,35,0,0,0,0,0
11-41-05,0,33,0,0,0,0,31,0,0,0,33,0,0,0,34,0
11-41-15,0,35,0,0,0,0,0,0,0,0,0,0,0,33,31,0
11-41-25,0,38,0,0,0,0,0,0,0,0,0,0,29,0,31,0
11-41-35,0,43,0,0,0,0,36,0,0,0,0,0,0,0,0,0
11-41-45,0,35,42,35,0,0,42,0,0,0,0,0,40,32,0,0
11-41-55,0,36,32,30,0,0,33,0,0,0,0,0,0,34,0,0
11-42-05,0,41,32,0,0,32,33,0,0,0,35,0,0,35,0,0
11-42-15,0,33,31,0,30,32,31,0,0,0,32,0,0,33,0,0
11-42-25,0,33,31,29,0,0,0,0,0,0,0,0,0,32,0,0
11-42-35,0,39,0,0,0,0,0,0,0,0,0,0,0,32,0,0
11-42-45,0,40,0,0,0,0,35,0,0,0,0,0,0,0,0,0
11-42-55,0,36,0,0,0,0,32,0,0,0,0,0,0,0,0,0
11-43-05,0,35,0,0,29,0,31,0,0,0,0,0,0,0,0,0
11-43-15,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-43-25,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-43-35,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-43-45,0,36,0,0,0,0,29,0,0,0,0,0,0,0,0,0
11-43-55,0,38,0,0,0,0,30,0,0,0,0,0,0,29,0,0
11-44-05,0,41,0,0,0,0,29,0,0,0,0,0,0,32,0,0
11-44-15,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-44-25,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-44-35,0,45,0,0,0,0,29,0,0,0,0,0,0,0,0,0
11-44-45,0,45,0,0,29,0,0,0,0,0,0,0,0,30,0,0
11-44-55,0,44,0,0,0,0,0,0,0,0,0,0,0,30,0,0
11-45-05,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-45-15,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-45-25,0,39,0,0,0,0,30,0,0,0,0,0,0,30,0,0
11-45-35,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-45-45,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-45-55,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-46-05,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-46-15,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-46-25,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-46-35,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-46-45,0,39,0,0,0,0,29,0,0,0,0,0,0,0,0,0
11-46-55,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-47-05,0,39,0,0,34,0,30,0,0,0,0,0,0,0,0,0
11-47-15,0,39,0,0,0,0,31,0,0,0,0,0,0,32,0,0
11-47-25,0,39,0,0,0,0,30,0,0,0,0,0,0,0,0,0
11-47-35,0,39,0,0,0,0,30,0,0,0,0,0,0,0,0,0
11-47-45,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-47-55,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-48-05,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-48-15,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-48-25,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-48-35,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-48-45,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-48-55,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-49-05,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-49-15,0,42,0,0,30,0,0,0,0,0,0,0,0,0,0,0
11-49-25,0,42,0,0,30,0,0,0,0,0,0,0,0,0,0,0
11-49-35,0,41,0,0,0,0,0,0,0,0,0,0,0,33,0,0
11-49-45,0,41,0,0,29,0,0,0,0,0,0,0,0,0,0,0
11-49-55,0,41,0,0,0,0,33,0,0,0,0,0,0,0,0,0
11-50-05,0,40,0,0,30,0,0,0,0,0,0,0,0,0,0,0
11-50-15,0,38,0,0,0,0,31,0,0,0,0,0,0,0,0,0
11-50-25,0,39,0,0,29,0,34,0,0,0,0,0,0,0,0,0
11-50-35,0,36,0,0,0,0,34,0,0,0,0,0,0,0,0,0
11-50-45,0,35,0,0,29,0,33,0,0,0,0,0,0,0,0,0
11-50-55,0,36,0,0,0,0,35,0,0,0,0,0,0,0,0,0
11-51-05,0,38,0,0,30,0,30,0,0,0,0,0,0,0,0,0
11-51-15,0,40,0,0,29,0,0,0,0,0,0,0,0,30,0,0
11-51-25,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-51-35,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-51-45,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-51-55,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-52-25,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
11-53-25,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0
11-53-35,0,0,0,0,0,0,39,0,0,0,0,0,0,31,0,0
11-53-45,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
11-53-55,0,0,0,0,0,30,0,0,0,0,0,0,0,31,0,0
11-54-05,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-54-25,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-54-35,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-55-25,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
11-55-35,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
11-55-45,0,0,0,0,0,0,32,31,0,0,0,0,0,0,0,0
11-55-55,0,0,0,29,0,0,33,36,0,0,0,0,0,0,0,0
11-56-05,0,32,0,38,0,0,0,32,0,0,0,0,31,0,33,0
11-56-15,0,0,0,42,0,0,0,33,0,0,0,0,32,0,0,0
11-56-25,0,0,0,31,0,0,0,32,0,0,0,0,0,31,0,0
11-56-35,0,0,0,0,32,0,32,34,0,0,0,0,32,0,0,0
11-56-45,0,0,0,0,34,0,33,35,0,0,0,0,30,0,0,0
11-56-55,0,0,0,0,32,0,32,35,0,0,0,0,0,0,31,0
11-57-05,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0
11-57-15,0,31,0,0,0,0,0,32,0,0,0,0,0,0,0,0
11-57-25,0,0,0,0,0,0,33,32,0,0,0,0,0,0,0,0
11-57-45,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0
11-57-55,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0
11-58-05,0,0,0,36,32,0,0,38,0,0,0,0,34,0,31,0
11-58-15,0,0,0,29,33,0,0,0,0,0,0,0,0,0,0,0
11-58-25,0,34,0,0,0,0,0,0,0,0,41,0,0,0,0,0
11-58-35,0,31,0,0,0,0,0,0,0,0,33,0,0,0,0,31
11-58-45,0,32,0,0,0,0,33,0,0,0,0,0,0,30,0,0
11-58-55,0,0,0,0,0,0,44,0,0,0,33,0,0,38,0,0
11-59-05,0,31,0,0,0,31,31,0,0,0,32,0,0,34,0,0
11-59-15,0,0,0,0,0,30,31,33,0,0,0,0,0,30,0,0
11-59-25,0,0,0,0,0,31,0,0,0,0,0,0,0,31,0,0
11-59-35,0,0,0,29,0,0,30,0,0,0,0,0,0,32,0,0
11-59-45,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
11-59-55,0,29,0,0,0,0,29,0,0,0,30,0,0,35,0,0
12-00-05,0,39,0,0,0,0,0,0,0,0,30,0,0,0,0,0
12-00-15,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0
12-00-25,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
12-00-35,0,0,0,0,0,0,33,0,0,0,35,0,0,0,0,0
12-00-45,0,31,0,0,0,0,33,0,0,0,0,0,0,34,0,0
12-00-55,0,34,0,0,0,0,33,0,0,0,0,0,0,32,0,0
12-01-05,0,0,0,0,0,29,31,30,0,0,29,0,0,32,0,0
12-01-15,0,29,0,0,0,31,30,0,0,0,29,0,0,30,0,0
12-01-25,0,33,0,0,0,31,0,0,0,0,0,0,0,34,0,0
12-01-35,0,33,0,0,0,35,0,0,0,0,30,0,0,35,0,0
12-01-45,0,35,0,0,0,0,33,0,0,0,0,0,0,34,0,0
12-01-55,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
12-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
12-02-25,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-02-45,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,31
12-02-55,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-03-05,0,29,0,0,0,0,0,0,0,0,0,0,0,29,0,0
12-03-15,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-03-45,0,29,0,0,0,0,37,0,0,0,0,0,30,0,0,0
12-03-55,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-04-05,0,30,0,0,0,0,31,0,0,0,0,0,0,35,0,0
12-04-15,0,33,0,0,0,0,34,0,0,0,0,0,0,31,0,30
12-04-25,0,32,0,0,0,0,31,0,0,0,0,0,0,35,0,0
12-04-35,0,32,0,0,0,0,34,0,0,0,0,0,0,32,0,0
12-04-45,0,31,0,0,0,0,35,0,0,0,0,0,0,34,0,0
12-04-55,0,30,0,0,0,0,39,0,0,0,0,0,0,0,0,0
12-05-05,0,31,0,0,0,0,38,0,0,0,0,0,0,0,0,0
12-05-15,0,30,0,0,0,0,35,0,0,0,0,0,0,0,0,0
12-05-25,0,30,0,0,0,0,35,0,0,0,0,0,0,0,0,0
12-05-35,0,31,0,0,0,0,29,0,0,0,0,0,0,0,0,0
12-05-45,0,30,0,0,0,0,33,0,0,0,0,0,0,34,0,0
12-05-55,0,0,0,0,30,0,31,0,0,0,0,0,32,38,0,0
12-06-05,0,0,0,0,0,0,32,0,0,0,0,0,30,0,38,0
12-06-15,0,30,0,0,33,30,32,0,0,0,0,0,0,33,0,0
12-06-25,0,29,0,0,34,32,40,37,0,0,0,0,0,0,0,0
12-06-35,0,32,0,30,0,0,31,0,0,0,0,0,0,35,0,0
12-06-45,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0
12-06-55,0,0,0,30,0,0,0,0,0,0,0,0,35,0,32,0
12-07-05,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
12-07-15,0,0,0,32,31,0,44,0,0,0,30,0,0,30,0,0
12-07-25,0,0,0,0,0,31,33,0,0,0,0,0,0,31,0,0
12-07-35,0,44,0,32,0,32,33,0,0,0,31,0,0,41,0,0
12-07-45,0,0,0,0,30,0,30,0,0,0,0,0,0,32,0,0
12-07-55,0,36,0,42,0,0,34,0,0,0,0,0,0,38,0,0
12-08-05,0,33,0,0,0,31,36,0,0,0,0,0,0,33,0,0
12-08-15,0,32,0,0,0,0,33,0,0,0,36,0,0,31,0,0
12-08-25,0,31,0,30,0,30,32,0,0,0,0,0,0,32,0,0
12-08-35,0,0,0,0,0,31,30,31,0,0,0,0,0,31,0,0
12-08-55,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0
12-09-25,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
12-09-55,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
12-10-05,0,0,0,0,0,35,32,0,0,0,0,0,0,31,0,0
12-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
12-10-45,0,0,0,0,0,29,30,0,0,0,0,0,0,0,0,0
12-10-55,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12-11-05,0,29,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12-11-15,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
12-11-25,0,0,0,0,0,29,0,0,0,0,35,0,0,0,0,0
12-11-35,0,0,0,0,0,30,0,0,0,0,0,0,0,30,0,0
12-11-45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
12-11-55,0,0,0,0,0,35,32,30,0,0,0,0,0,0,0,0
12-12-05,0,0,0,0,0,31,39,49,0,0,0,0,0,0,0,0
12-12-35,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
12-12-45,0,0,0,0,0,31,30,0,0,0,0,0,0,30,0,0
12-12-55,0,0,0,0,0,30,32,0,0,0,0,0,0,0,0,0
12-13-05,0,0,0,0,0,0,32,31,0,0,0,0,0,0,0,0
12-13-15,0,0,0,0,0,0,32,33,0,0,0,0,0,0,0,0
12-13-25,0,30,0,0,0,0,32,0,0,0,0,0,0,0,0,0
12-13-35,0,31,0,32,0,33,34,33,0,0,0,0,0,36,0,0
12-13-45,0,33,0,38,34,0,32,0,0,0,0,0,0,33,0,0
12-13-55,0,0,0,0,0,33,29,0,0,0,0,0,0,0,0,0
12-14-05,0,0,0,0,0,29,31,31,0,0,0,0,0,31,0,0
12-14-15,0,0,0,0,0,0,32,30,0,0,0,0,0,0,0,0
12-14-25,0,0,0,0,0,29,30,0,0,0,0,0,0,0,0,0
12-14-35,0,0,0,0,0,31,37,35,0,0,0,0,0,0,0,0
12-14-45,0,0,0,0,0,29,34,37,0,0,0,0,0,0,0,0
12-14-55,0,29,0,0,0,32,39,32,0,0,0,0,0,31,0,0
12-15-05,0,0,0,0,0,30,29,0,0,0,0,0,0,31,0,0
12-15-15,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0
12-15-25,0,0,0,0,0,32,0,0,0,0,0,0,0,29,0,0
12-15-35,0,0,0,0,0,31,0,0,0,0,0,0,0,31,0,0
12-15-45,0,32,0,37,33,0,31,0,0,0,0,0,0,35,0,0
12-15-55,0,0,0,0,0,31,30,0,0,0,0,0,0,30,0,0
12-16-05,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
12-16-15,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
12-16-25,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
12-16-35,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
12-16-45,0,0,0,0,0,35,0,0,0,0,0,0,0,29,0,0
12-16-55,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
12-17-05,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
12-17-15,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
12-17-25,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
12-17-35,0,0,0,0,0,36,0,0,0,0,0,0,0,31,0,0
12-17-45,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
12-17-55,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
12-18-05,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
12-18-15,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
12-18-25,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
12-18-35,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
12-18-45,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
12-18-55,0,0,0,0,0,35,31,0,0,0,0,0,0,31,0,0
12-19-05,0,0,0,0,0,35,29,0,0,0,0,0,0,29,0,0
12-19-15,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
12-19-25,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
12-19-35,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
12-19-45,0,0,0,0,0,36,0,0,0,0,0,0,0,30,0,0
12-19-55,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
12-20-05,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
12-20-15,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
12-20-25,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
12-20-35,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
12-20-45,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
12-20-55,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
12-21-05,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
12-21-15,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
12-21-25,0,0,0,0,0,29,0,0,0,0,0,0,0,29,0,0
12-21-35,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
12-21-45,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
12-21-55,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
12-22-05,0,0,0,0,0,30,29,0,0,0,0,0,0,0,0,0
12-22-15,0,0,0,0,33,29,0,0,0,0,0,0,0,0,0,0
12-22-25,0,0,0,0,0,30,29,0,0,0,0,0,0,0,0,0
12-22-55,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0
12-23-05,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
12-23-35,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
12-23-45,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
12-23-55,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12-24-05,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12-24-15,0,0,0,29,35,36,0,0,0,0,0,0,0,0,0,0
12-24-25,0,0,0,0,31,33,0,0,0,0,0,0,32,0,0,0
12-24-35,0,0,0,0,33,34,0,0,0,0,0,0,31,0,0,0
12-24-45,0,0,0,0,29,30,0,0,0,0,0,0,0,0,0,0
12-24-55,0,0,0,0,29,31,0,0,0,0,0,0,0,0,0,0
12-25-05,0,0,0,0,30,34,0,0,0,0,0,0,30,0,0,0
12-25-15,0,0,0,0,30,34,0,0,0,0,0,0,0,0,0,0
12-25-25,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
12-25-35,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
12-25-45,0,0,0,0,31,35,0,0,0,0,0,0,0,0,0,0
12-25-55,0,0,0,0,32,33,0,0,0,0,0,0,0,0,0,0
12-26-05,0,0,0,0,32,31,0,0,0,0,0,0,0,0,0,0
12-26-15,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,29
12-26-25,0,0,0,0,30,32,0,0,0,0,0,0,0,0,0,30
12-26-35,0,0,0,0,31,32,0,0,0,0,0,0,0,0,0,0
12-26-45,0,0,0,0,31,36,0,0,0,0,0,0,0,0,0,0
12-26-55,0,0,0,0,30,37,0,0,0,0,0,0,0,0,0,0
12-27-05,0,0,0,0,30,36,29,0,0,0,0,0,0,0,0,0
12-27-15,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
12-27-25,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0
12-27-35,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
12-27-45,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
12-27-55,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0
12-28-05,0,0,0,0,30,36,31,0,0,0,0,0,0,0,0,0
12-28-15,0,0,0,0,30,37,32,0,0,0,0,0,0,0,0,0
12-28-25,0,0,0,0,0,38,31,0,0,0,0,0,0,0,0,0
12-28-35,0,0,0,0,0,38,33,0,0,0,0,0,0,0,0,0
12-28-45,0,0,0,0,0,38,36,0,0,0,0,0,0,0,0,0
12-28-55,0,0,0,0,29,35,36,0,0,0,0,0,0,29,0,0
12-29-05,0,0,0,0,29,38,43,0,0,0,0,0,0,32,0,0
12-29-15,0,0,0,0,30,37,31,0,0,0,0,0,0,48,0,0
12-29-25,0,0,0,0,0,33,32,0,0,0,0,0,0,35,0,0
12-29-35,0,0,0,0,0,37,0,0,0,0,0,0,0,44,0,0
12-29-45,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0
12-29-55,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0
